epoch,train_loss,train_same_layer_similarity,train_diff_layer_similarity,train_similarity_gap,val_loss,val_same_layer_similarity,val_diff_layer_similarity,val_similarity_gap,negative_margin_violation_rate
176,0.15325706392526628,0.92743298381567,0.0867318310495466,0.8407011527661233,0.5659905076026917,0.7594193816184998,0.18017306923866272,0.579246312379837,0.59015625
177,0.1535087848827243,0.9273936912417412,0.083364734868519,0.8440289563732222,0.5788999199867249,0.752553403377533,0.17555378377437592,0.576999619603157,0.58296875
178,0.15491343069821595,0.9271098673343658,0.08592628413345665,0.8411835832009091,0.5506997108459473,0.7645118832588196,0.2177533507347107,0.5467585325241089,0.61640625
179,0.15075941123068332,0.92836011916399,0.07465126934926956,0.8537088498147204,0.5739350914955139,0.7669397592544556,0.20132380723953247,0.5656159520149231,0.60296875
180,0.1512307296320796,0.9274503752589226,0.0772601676103659,0.8501902076485567,0.518964409828186,0.7780364751815796,0.21488556265830994,0.5631509125232697,0.6103125
181,0.15414001781493425,0.928093975186348,0.08380241266451777,0.8442915625218301,0.5602904558181763,0.762134850025177,0.2062336951494217,0.5559011548757553,0.60734375
182,0.1521391762048006,0.9279424127936363,0.07645917729940266,0.8514832354942337,0.5797418355941772,0.7555224895477295,0.21203577518463135,0.5434867143630981,0.61640625
183,0.15247062221169472,0.9279786124825478,0.07906163460109383,0.8489169778814539,0.5883592367172241,0.7565173506736755,0.20287540555000305,0.5536419451236725,0.60625
184,0.15372973565012216,0.927983028292656,0.08326364478096365,0.8447193835116924,0.5527583956718445,0.7629837989807129,0.21094627678394318,0.5520375221967697,0.61078125
185,0.15266824152320624,0.9276647263765335,0.0908452298818156,0.8368194964947179,0.5489059686660767,0.7653072476387024,0.20132650434970856,0.5639807432889938,0.60484375
186,0.1510375951230526,0.9284062728285789,0.0759431528672576,0.8524631199613213,0.5636229515075684,0.7617220878601074,0.18127284944057465,0.5804492384195328,0.593125
187,0.15025575026869775,0.9284788167476654,0.06335895964177325,0.8651198571058921,0.5621573328971863,0.7599883079528809,0.20482493937015533,0.5551633685827255,0.60984375
188,0.14933076087385416,0.9295577019453048,0.06994949294254184,0.859608209002763,0.5514798164367676,0.7654708623886108,0.17315512895584106,0.5923157334327698,0.585625
189,0.154172935038805,0.9276527234911919,0.08072093344293535,0.8469317900482565,0.5281432867050171,0.7702667117118835,0.2086142897605896,0.561652421951294,0.61296875
190,0.15193295609205962,0.9281694602966308,0.08474603995215148,0.8434234203444794,0.626447856426239,0.7416839599609375,0.16928011178970337,0.5724038481712341,0.58296875
191,0.15175564009696246,0.926772977411747,0.07837239248678088,0.8484005849249662,0.5520222187042236,0.762054443359375,0.19089630246162415,0.5711581408977509,0.59828125
192,0.14741317681968213,0.9288935172557831,0.0619559555943124,0.8669375616614706,0.6047844290733337,0.7510537505149841,0.18318843841552734,0.5678653120994568,0.59875
193,0.15101946666836738,0.9280951482057571,0.070699840974994,0.8573953072307631,0.5176096558570862,0.7731387615203857,0.21004201471805573,0.56309674680233,0.61546875
194,0.14800353951752185,0.9300844061374665,0.07018969527212902,0.8598947108653374,0.5637714266777039,0.7583050727844238,0.17215192317962646,0.5861531496047974,0.58609375
195,0.15000262726098298,0.928162294626236,0.07014531511813402,0.858016979508102,0.5644407868385315,0.7594783306121826,0.1766674816608429,0.5828108489513397,0.58578125
196,0.15158310271799563,0.9285506352782249,0.07327405360061676,0.8552765816776081,0.5917131304740906,0.7536066174507141,0.19745899736881256,0.5561476200819016,0.6015625
197,0.14858617290854453,0.9279564091563225,0.060644255212973806,0.8673121539433487,0.5658237934112549,0.758445143699646,0.1932808756828308,0.5651642680168152,0.5984375
198,0.15125778432935477,0.92906728297472,0.07221809474751353,0.8568491882272065,0.5877532362937927,0.7512794733047485,0.1908515989780426,0.5604278743267059,0.60046875
199,0.14876363288611175,0.9298003286123275,0.06304395903367549,0.866756369578652,0.5921926498413086,0.7560794353485107,0.16267849504947662,0.5934009402990341,0.5803125
200,0.1523754695430398,0.9283225011825561,0.07452809222508222,0.8537944089574738,0.5783917903900146,0.7541424632072449,0.20017099380493164,0.5539714694023132,0.60875
