epoch,train_loss,train_same_layer_similarity,train_diff_layer_similarity,train_similarity_gap,val_loss,val_same_layer_similarity,val_diff_layer_similarity,val_similarity_gap,negative_margin_violation_rate
72,0.14549124237149955,0.8415540921688079,0.17345313055440784,0.6681009616144001,0.26382651925086975,0.7313545346260071,0.2217797338962555,0.5095748007297516,0.6184375
73,0.14519256457686425,0.8404354310035705,0.173688490036875,0.6667469409666955,0.2640513777732849,0.7371652126312256,0.2562562823295593,0.48090893030166626,0.64796875
74,0.1433734729886055,0.8406990560889244,0.16947649825364353,0.6712225578352808,0.26465070247650146,0.7264383435249329,0.23227383196353912,0.49416451156139374,0.635625
75,0.14511089995503426,0.8413399505615234,0.17076965308748185,0.6705702974740416,0.2691974639892578,0.7271755933761597,0.2579404413700104,0.4692351520061493,0.65765625
76,0.14519558511674405,0.8421926152706146,0.17601831084117292,0.6661743044294417,0.2610663175582886,0.7313286066055298,0.25690627098083496,0.4744223356246948,0.6596875
77,0.14384291328489782,0.8417849913239479,0.16766901685856284,0.6741159744653851,0.2583339810371399,0.7346823215484619,0.2574184536933899,0.477263867855072,0.65296875
78,0.1422495187819004,0.8415242946147918,0.16485215209424495,0.6766721425205469,0.27108538150787354,0.7209882140159607,0.23783092200756073,0.48315729200839996,0.63265625
79,0.14173354342579841,0.843013459444046,0.16318469379097222,0.6798287656530738,0.2739795744419098,0.7227990627288818,0.2424643337726593,0.48033472895622253,0.63703125
80,0.14269591949880123,0.8429545211791992,0.16678555220365524,0.676168968975544,0.2686936557292938,0.7199134826660156,0.22589275240898132,0.4940207302570343,0.62765625
81,0.14051092069596052,0.8457244658470153,0.1572078113933094,0.6885166544537059,0.26106536388397217,0.7370327115058899,0.25644102692604065,0.48059168457984924,0.65109375
82,0.13897837944328784,0.8451973155140877,0.15587865307927132,0.6893186624348164,0.27398625016212463,0.7184463739395142,0.21423141658306122,0.5042149573564529,0.6140625
83,0.1389362606778741,0.8457472762465477,0.15204452764242887,0.6937027486041187,0.2669390141963959,0.7295081615447998,0.24173389375209808,0.4877742677927017,0.63390625
84,0.13840611770749092,0.8458201166987419,0.1484856873936951,0.6973344293050467,0.2672046720981598,0.7313584685325623,0.2304956018924713,0.5008628666400909,0.62046875
85,0.1399499313905835,0.8468158075213432,0.15918955830857157,0.6876262492127716,0.27281317114830017,0.7255454063415527,0.23360690474510193,0.4919385015964508,0.6253125
86,0.13940236452966928,0.8466932493448257,0.15506370251532645,0.6916295468294993,0.2682577967643738,0.7230503559112549,0.23898154497146606,0.4840688109397888,0.63421875
87,0.13819535747170447,0.846622884273529,0.15106428314000367,0.6955586011335254,0.2719781696796417,0.7284162640571594,0.2509203255176544,0.477495938539505,0.6390625
88,0.1375847677513957,0.847241972386837,0.14668769907206297,0.700554273314774,0.26892557740211487,0.7167569994926453,0.21041564643383026,0.506341353058815,0.61234375
89,0.13752549063414335,0.8467747768759728,0.15351530386134982,0.693259473014623,0.2668047845363617,0.7254898548126221,0.24011951684951782,0.48537033796310425,0.63234375
90,0.1373745857924223,0.8470825496315956,0.15114707594737412,0.6959354736842215,0.2887797951698303,0.7123193144798279,0.22936111688613892,0.48295819759368896,0.62140625
91,0.13605737701058387,0.8475145119428634,0.14066773670725524,0.7068467752356082,0.2691650688648224,0.7207439541816711,0.21623632311820984,0.5045076310634613,0.620625
92,0.13441458906978368,0.8485918661952019,0.13886431469582022,0.7097275514993817,0.2848532795906067,0.7103064060211182,0.22111652791500092,0.48918987810611725,0.61640625
93,0.13628687050193547,0.8490796047449112,0.14524247366003692,0.7038371310848742,0.27277013659477234,0.7181742191314697,0.22908426821231842,0.4890899509191513,0.63109375
94,0.1352609070762992,0.8494062855839729,0.1418513719039038,0.7075549136800692,0.27737998962402344,0.7231094241142273,0.22973911464214325,0.49337030947208405,0.6215625
95,0.13449370685964823,0.850077155828476,0.13881869843229652,0.7112584573961794,0.26947125792503357,0.7232599854469299,0.22013729810714722,0.5031226873397827,0.61171875
96,0.13422374811023474,0.8503118860721588,0.14231227951124312,0.7079996065609157,0.26931267976760864,0.7258641719818115,0.22309105098247528,0.5027731209993362,0.61671875
97,0.13334677141159773,0.850778880417347,0.1377832871116698,0.7129955933056772,0.27800577878952026,0.7170892357826233,0.22689847648143768,0.4901907593011856,0.6184375
98,0.13379496276378633,0.8497537928819656,0.13352193578146399,0.7162318571005016,0.2724064886569977,0.720246434211731,0.22740264236927032,0.49284379184246063,0.6246875
99,0.13389557972550392,0.8496920904517173,0.13560751270502805,0.7140845777466893,0.2743971049785614,0.7153759002685547,0.22301563620567322,0.49236026406288147,0.62328125
100,0.13192089356482029,0.8515709471702576,0.12955095438286662,0.7220199927873909,0.2742856740951538,0.7116004228591919,0.20726798474788666,0.5043324381113052,0.6065625
101,0.13165134854614735,0.851028493642807,0.13049912403337657,0.7205293696094304,0.2702113389968872,0.7365863919258118,0.2544637620449066,0.48212262988090515,0.63734375
102,0.13117900390177964,0.8525055059790612,0.1262675749277696,0.7262379310512915,0.29395732283592224,0.6975038051605225,0.18142566084861755,0.5160781443119049,0.58421875
103,0.13023242086172104,0.8526958853006363,0.12043076206929981,0.7322651232313365,0.2899301052093506,0.7047439813613892,0.19756737351417542,0.5071766078472137,0.59140625
104,0.13001869071274996,0.852655320763588,0.11710997019894422,0.7355453505646438,0.27724629640579224,0.709675669670105,0.20938505232334137,0.5002906173467636,0.6078125
105,0.1316978607326746,0.852206997871399,0.1279531316459179,0.724253866225481,0.29236701130867004,0.7057353258132935,0.20208312571048737,0.5036522001028061,0.59890625
106,0.12938658080995083,0.854441118836403,0.1232281003613025,0.7312130184751005,0.2752475440502167,0.7148984670639038,0.20843259990215302,0.5064658671617508,0.61140625
107,0.12827257305383682,0.8551630708575249,0.1150219253823161,0.7401411454752087,0.27818986773490906,0.719146728515625,0.2193891853094101,0.4997575432062149,0.6140625
108,0.1288618065789342,0.8554513013362884,0.12019080669619144,0.735260494640097,0.2882903814315796,0.7091943621635437,0.21791978180408478,0.4912745803594589,0.61390625
109,0.1296770805865526,0.8547443842887879,0.12419857237488031,0.7305458119139076,0.27371272444725037,0.7132473587989807,0.20746414363384247,0.5057832151651382,0.61265625
110,0.12749862894415856,0.8547571229934693,0.11578827440273017,0.7389688485907391,0.2736661434173584,0.7175034880638123,0.22403913736343384,0.4934643507003784,0.62359375
111,0.12780608769506216,0.8555845433473587,0.11589582591783255,0.7396887174295261,0.2859015464782715,0.6994411945343018,0.18346799910068512,0.5159731954336166,0.58671875
112,0.12844506666064262,0.8552497011423111,0.11373682702891529,0.7415128741133958,0.2803457975387573,0.7112372517585754,0.21554799377918243,0.495689257979393,0.6146875
113,0.1278739282861352,0.8558503609895706,0.11486319930292666,0.7409871616866439,0.2811378240585327,0.7127881646156311,0.20719227194786072,0.5055958926677704,0.60140625
114,0.12634535882622003,0.8571267038583755,0.11114623631816357,0.745980467540212,0.283620148897171,0.7147880792617798,0.2112276405096054,0.5035604387521744,0.60859375
115,0.12833967726677656,0.8576264131069183,0.11658387422561646,0.7410425388813019,0.3010178804397583,0.6909663677215576,0.18252643942832947,0.5084399282932281,0.5825
116,0.1256280019879341,0.8561532524228096,0.11134606773965061,0.744807184683159,0.28381454944610596,0.7057287096977234,0.20002494752407074,0.5057037621736526,0.59984375
117,0.1251025616750121,0.8580197405815124,0.10688687460497022,0.7511328659765422,0.29472237825393677,0.7000064253807068,0.2026311457157135,0.4973752796649933,0.59625
118,0.12550966609269382,0.8572898828983306,0.1067234280332923,0.7505664548650384,0.285540908575058,0.7089748978614807,0.20173434913158417,0.5072405487298965,0.59890625
119,0.12386381067335606,0.8582362985610962,0.1069553823210299,0.7512809162400663,0.28186821937561035,0.7198633551597595,0.24508099257946014,0.4747823625802994,0.63875
120,0.12352040778845548,0.859073490202427,0.1039752471074462,0.7550982430949807,0.2882227599620819,0.7068890929222107,0.2060210406780243,0.5008680522441864,0.59625
121,0.12210035275667906,0.8580906715989113,0.09333028282504528,0.764760388773866,0.2834637761116028,0.7093783617019653,0.2141532152891159,0.4952251464128494,0.61125
122,0.12374268133193254,0.859192066192627,0.10598284656181932,0.7532092196308077,0.29513680934906006,0.6969689726829529,0.2049233764410019,0.492045596241951,0.59859375
123,0.12260070320218802,0.8590832850337029,0.09733531744685024,0.7617479675868527,0.29295945167541504,0.7018813490867615,0.20047657191753387,0.5014047771692276,0.59890625
124,0.1224926195666194,0.8593701744079589,0.09820597671205178,0.7611641976959072,0.29273414611816406,0.6992496252059937,0.19657191634178162,0.502677708864212,0.59609375
125,0.12144891135394573,0.86086330473423,0.1007170123886317,0.7601462923455983,0.2942728102207184,0.6949805617332458,0.19744832813739777,0.4975322335958481,0.5965625
126,0.12114714298397303,0.8610255202651024,0.09318861247273162,0.7678369077923708,0.28143689036369324,0.714723527431488,0.2301730364561081,0.48455049097537994,0.62375
127,0.12215982425957918,0.8608785170316696,0.09696934694657103,0.7639091700850986,0.2930968105792999,0.701369047164917,0.19391930103302002,0.507449746131897,0.5884375
128,0.1208777417615056,0.8611347559094429,0.09138593322131783,0.7697488226881251,0.2950235605239868,0.7018125653266907,0.19113539159297943,0.5106771737337112,0.58875
129,0.1214916380494833,0.8604361990094185,0.09612438254989683,0.7643118164595216,0.29738178849220276,0.6971521973609924,0.1813083291053772,0.5158438682556152,0.58046875
130,0.12145848579704761,0.860709585249424,0.09619395514251665,0.7645156301069074,0.29671600461006165,0.7008650898933411,0.19952060282230377,0.5013444870710373,0.59296875
131,0.12185916557908058,0.8618741598725319,0.09789303158409894,0.763981128288433,0.28554239869117737,0.7041326761245728,0.19868403673171997,0.5054486393928528,0.6015625
132,0.1185670480504632,0.861767019033432,0.08957892050035297,0.772188098533079,0.2898237407207489,0.7013558149337769,0.19899986684322357,0.5023559480905533,0.60140625
