epoch,train_loss,train_same_layer_similarity,train_diff_layer_similarity,train_similarity_gap,val_loss,val_same_layer_similarity,val_diff_layer_similarity,val_similarity_gap,negative_margin_violation_rate
35,0.16421797335147859,0.8162177902460098,0.3331624159961939,0.4830553742498159,0.21286533772945404,0.7769356369972229,0.3800366520881653,0.3968989849090576,0.75859375
36,0.16210371658205985,0.8179587119817734,0.32721580542623996,0.49074290655553343,0.217259019613266,0.772484302520752,0.388047456741333,0.38443684577941895,0.75828125
37,0.15862497102469206,0.8192898491024971,0.31283019177615645,0.5064596573263407,0.2211534082889557,0.7677700519561768,0.3523002862930298,0.415469765663147,0.72046875
38,0.1589764716476202,0.8203534218668938,0.3118131759017706,0.5085402459651231,0.21372897922992706,0.7721789479255676,0.36072713136672974,0.4114518165588379,0.73328125
39,0.15824646934866904,0.8217629501223565,0.3085016616433859,0.5132612884789706,0.22178323566913605,0.7643846869468689,0.3440362513065338,0.4203484356403351,0.70875
40,0.1579823512211442,0.8231707072257995,0.3059399811923504,0.5172307260334492,0.22092647850513458,0.7637710571289062,0.3395999073982239,0.4241711497306824,0.70984375
41,0.15637167859822512,0.8225402981042862,0.3032680541276932,0.519272243976593,0.22074100375175476,0.7574673295021057,0.3241671025753021,0.4333002269268036,0.69328125
42,0.1543727945163846,0.8242219251394272,0.2946626038104296,0.5295593213289975,0.22447288036346436,0.7558310031890869,0.3289013206958771,0.42692968249320984,0.70515625
43,0.1535574348270893,0.825510436296463,0.2940504066646099,0.5314600296318531,0.21518705785274506,0.7792479991912842,0.3685421645641327,0.4107058346271515,0.73296875
44,0.15183005191385746,0.826862775683403,0.28585788279771807,0.541004892885685,0.22083525359630585,0.7696830034255981,0.3445783853530884,0.42510461807250977,0.70484375
45,0.1512722110748291,0.8284849035739899,0.2805194154381752,0.5479654881358147,0.23238912224769592,0.7483120560646057,0.30943548679351807,0.43887656927108765,0.6746875
46,0.1505999756231904,0.8290109786391259,0.2789791256934404,0.5500318529456855,0.23141735792160034,0.7592893838882446,0.3302229940891266,0.42906638979911804,0.69453125
47,0.149049541503191,0.8298717126250267,0.2759664565324783,0.5539052560925484,0.22403675317764282,0.7670764327049255,0.35257139801979065,0.4145050346851349,0.71875
48,0.14826032418757676,0.8320838084816933,0.27133924305438994,0.5607445654273033,0.229629784822464,0.7492436170578003,0.2936040759086609,0.4556395411491394,0.65453125
49,0.14764191657304765,0.8314768296480178,0.2676646512746811,0.5638121783733367,0.217644602060318,0.7685199975967407,0.32146984338760376,0.44705015420913696,0.68265625
50,0.14791845522820948,0.8309382128715516,0.2726909254491329,0.5582472874224187,0.22495830059051514,0.7544447183609009,0.30511751770973206,0.4493272006511688,0.678125
51,0.1442628214508295,0.8345763373374939,0.25675385795533656,0.5778224793821574,0.22004613280296326,0.7616381645202637,0.32166290283203125,0.4399752616882324,0.6884375
52,0.14403552167117595,0.8350985646247864,0.25646224059164524,0.5786363240331411,0.23169781267642975,0.7512519955635071,0.32102879881858826,0.4302231967449188,0.68453125
53,0.14339862544089554,0.8354639679193496,0.25282645352184774,0.5826375143975019,0.22976161539554596,0.7580030560493469,0.325575590133667,0.43242746591567993,0.68515625
54,0.1448931722342968,0.8360782837867737,0.25540064491331577,0.580677638873458,0.23085981607437134,0.7511741518974304,0.3153029680252075,0.4358711838722229,0.67921875
55,0.14177184235304593,0.8372793066501617,0.246909397020936,0.5903699096292256,0.2314521223306656,0.752749502658844,0.30213311314582825,0.45061638951301575,0.66421875
