all_alive_fraction,arm,attn_ari,attn_input,attn_nmi,cross_nmse_gene_to_image,cross_nmse_image_to_gene,elapsed_seconds,section_id,self_nmse_gene,self_nmse_image,sum_ari,sum_nmi,support_ari,support_nmi
1.0,b_norm_logits,,,,0.07187643597523372,0.9087257067362468,30.463531583023723,151674,0.8437097390492757,0.15636058549086254,0.09427706235154111,0.2845521604986903,0.17329877608253522,0.2934128509487784
1.0,b_norm_logits,,,,0.06274231736149107,0.9077829718589783,30.538574250007514,151675,0.8404706290790013,0.1600840070417949,0.15003411420273965,0.3635816963400546,0.22931303728326258,0.4049706979019138
1.0,b_norm_logits,,,,0.06585325726440974,0.9096766880580357,28.920570917020086,151676,0.8425507928643908,0.15947645902633667,0.12477991670713619,0.30277332729314954,0.17192348912702984,0.3267676364046655
0.9990234375,c_mlp_encoder,,,,0.1413616774713292,0.924127624315374,33.71169229201041,151507,0.9045686090693754,0.2060847150928834,0.17897524663419478,0.33464538556335344,0.26500487258776534,0.410293157976876
1.0,c_mlp_encoder,,,,0.15130177719725502,0.9325729873445299,35.63813100004336,151508,0.9149545464250777,0.20638664729065365,0.21219225992291263,0.3741983817910682,0.30323087032489987,0.426237601785597
1.0,c_mlp_encoder,,,,0.1399898521210018,0.9268891278066134,36.707279666967224,151509,0.9063142789037604,0.1996449224258724,0.3536524410346949,0.42569732943376365,0.31011412799208,0.39950153809175737
0.998046875,c_mlp_encoder,,,,0.13726573520236546,0.9247890346580081,36.00543945899699,151510,0.9060017334090339,0.1937453622619311,0.23294689914944672,0.41266365036642927,0.3099929259528441,0.4158772915295245
0.998046875,c_mlp_encoder,,,,0.1553620477517446,0.9262631853421529,28.767974874994252,151669,0.9074128786722819,0.2224103977282842,0.39233100132713206,0.3317091433745589,0.1937112755661013,0.3061692940132449
0.9990234375,c_mlp_encoder,,,,0.14888935003961837,0.9212330452033451,26.95562779199099,151670,0.9014921954699925,0.22112153044768743,0.11279539183029319,0.13928245518839916,0.21367139253877193,0.2919655396555305
0.9990234375,c_mlp_encoder,,,,0.14217275287956,0.9268633723258972,41.9436277920031,151671,0.9053496271371841,0.20528816897422075,-0.026622099827595055,0.12681947666836074,0.10335760230485334,0.17277182461343013
