epoch,train_total_loss,train_byol_loss,train_variance_loss,train_embed_std,val_total_loss,val_byol_loss,val_variance_loss,val_embed_std
46,0.2220916897058487,0.22197406004006798,2.352595077575864e-05,1.4508262792149105,0.21992587922392665,0.21992587922392665,0.0,1.540202582204664
47,0.2263891203580676,0.22635161906883522,7.500267914823584e-06,1.4577167396609847,0.22211348003632314,0.22211348003632314,0.0,1.4937728063480273
48,0.22651913973527985,0.2264977048176366,4.286964335856405e-06,1.450528947888194,0.21954890280156522,0.21954890280156522,0.0,1.4663985258824117
49,0.2252199855205175,0.22520223491497943,3.5501104099927722e-06,1.4482275948331162,0.21951863733497826,0.21951863733497826,0.0,1.4686331104587864
50,0.22298749727574554,0.22291332251719526,1.4834960205228748e-05,1.47300978850674,0.21730867430970474,0.21730867430970474,0.0,1.4665818697697408
51,0.21890097463855873,0.21889016545704892,2.161834099506204e-06,1.4350833055135366,0.21330246490401192,0.21330246490401192,0.0,1.458252014340581
52,0.2192086057888495,0.2190407996846212,3.356125042144511e-05,1.4527741412858706,0.21421867729844274,0.21421867729844274,0.0,1.4504455070237856
53,0.21953323906337893,0.2195124794301149,4.1519414406974575e-06,1.4311301039682853,0.2132813358629072,0.2132813358629072,0.0,1.455995714342272
54,0.21446349582559354,0.21443853819289724,4.99150829037299e-06,1.4178350680583232,0.20926243831982483,0.20926243831982483,0.0,1.4492993225922455
55,0.2123924536076752,0.21238276030163508,1.9386439030436244e-06,1.436713330649041,0.20471896271447879,0.20471896271447879,0.0,1.440374712686281
56,0.20914630088451747,0.20913162283800743,2.9355979751090744e-06,1.4230488401812476,0.20568604525682088,0.20568604525682088,0.0,1.4908898392239132
57,0.2085017847853738,0.20846936207365346,6.484547378243627e-06,1.4409975997499518,0.20252119769921173,0.20252119769921173,0.0,1.4551522860655914
58,0.20763116259429906,0.20755818325120048,1.4595860439176494e-05,1.433045749728744,0.2092787518694594,0.20923894200776075,7.961983666629405e-06,1.627058963517885
59,0.20864825635342985,0.2085984864750424,9.953978823850284e-06,1.4371264303052746,0.2042840819906544,0.2042840819906544,0.0,1.4445217880042824
60,0.2070774723951881,0.20686985693267873,4.152311138003259e-05,1.4446290683101963,0.20612312490875656,0.20612312490875656,0.0,1.5266898741593231
61,0.20941510585111542,0.20941010349102923,1.000482714860826e-06,1.4731686332741298,0.21020693714554245,0.21020693714554245,0.0,1.4704029141245663
62,0.2162556054221617,0.21595788918234207,5.954326401036736e-05,1.4625396035812996,0.218758617301245,0.218758617301245,0.0,1.4761553036200035
63,0.21831048833760056,0.21831048833760056,0.0,1.4441383940142554,0.21456999996223966,0.21456999996223966,0.0,1.474542894878903
64,0.21617495963299596,0.21616151214048668,2.6894708138865396e-06,1.4431208911779765,0.21207956164269834,0.21207956164269834,0.0,1.4908564122947487
65,0.21124174939216794,0.2112304459552507,2.2607084640578642e-06,1.448705731211482,0.20253894296852318,0.20253894296852318,0.0,1.4665898567921407
66,0.20659697740464597,0.20654588867280935,1.0217749199049698e-05,1.4476010775243915,0.2033116265728667,0.2033116265728667,0.0,1.5765030738469716
67,0.2035766596326957,0.2035766596326957,0.0,1.486346797363178,0.19893443101161234,0.19893443101161234,0.0,1.4839313481305096
68,0.2009337404491128,0.20093084599923444,5.788830536845568e-07,1.4439614254075128,0.19880843806911158,0.19880843806911158,0.0,1.462615113000612
69,0.19965932306808395,0.19963752236720678,4.3601360851647084e-06,1.457213949512791,0.19604514941975876,0.19604514941975876,0.0,1.4828222603411287
70,0.1979430974335284,0.19792848875796473,2.92174140545162e-06,1.4672399437105335,0.19444411831933098,0.19444411831933098,0.0,1.520900897077612
71,0.19615179280171524,0.19614636344281403,1.0858639143407345e-06,1.468166662229074,0.19524810362506556,0.19524810362506556,0.0,1.4814019138748582
72,0.1939889445296816,0.19397971336100553,1.846221149773211e-06,1.4538179523236043,0.19113524056769707,0.19113524056769707,0.0,1.4851139429453257
73,0.19451452550050374,0.19443986142003858,1.4932807283224287e-05,1.4786567534949329,0.19294219000919446,0.19294219000919446,0.0,1.5394691486616392
74,0.19505656228677645,0.19505656228677645,0.0,1.4727253108411222,0.19055495391020905,0.19055495391020905,0.0,1.4841177656843856
75,0.19387048321801262,0.19373933840039614,2.6228966669657746e-05,1.4520377919480607,0.18909299413900119,0.18909299413900119,0.0,1.4296646826976054
76,0.19191200980866277,0.19189479755791458,3.442441969103104e-06,1.4363383159444139,0.18796763226792618,0.18796763226792618,0.0,1.4673935110504563
77,0.1921836582792772,0.19218298661950473,1.3433226912810996e-07,1.434998855397508,0.19222719322990728,0.19222719322990728,0.0,1.454574974807533
78,0.19333358813781995,0.19331737718469388,3.242195030120579e-06,1.433815453503583,0.19062929862254374,0.19062929862254374,0.0,1.499717354774475
79,0.19209748063538526,0.19209748063538526,0.0,1.4667999768579327,0.19141381092973658,0.19141381092973658,0.0,1.4827084476883348
80,0.1885554733107219,0.18855436830907255,2.2100976894836167e-07,1.437981137552777,0.18737793170117042,0.18737793170117042,0.0,1.46094181086566
81,0.1883792193556154,0.18836698107220032,2.4476463000315265e-06,1.440179542109773,0.18670797227202235,0.18670797227202235,0.0,1.4813746117256783
82,0.1861218666104046,0.1861050808550538,3.357145721344529e-06,1.4593764744900368,0.18233081134589943,0.18233081134589943,0.0,1.4901527488553845
83,0.18538927025086172,0.1853874955024268,3.5495031625032425e-07,1.4362970840286564,0.18080701014480074,0.18079108603902766,3.1848400327804925e-06,1.4431848654875885
84,0.18459903468956818,0.1845897987887666,1.8471823627682956e-06,1.432133660123155,0.1791088057530893,0.1791088057530893,0.0,1.4522016080650124
85,0.1830590260592667,0.18302348084949158,7.109046359924045e-06,1.4444698385290198,0.18110652509573344,0.18110652509573344,0.0,1.503724059543094
86,0.1837150173614154,0.18371000805416624,1.001870259642601e-06,1.4555108184750016,0.18202756103631612,0.18202756103631612,0.0,1.5057057818850956
87,0.18522310659692093,0.1852158397637509,1.4533682071880715e-06,1.4493730615925144,0.181442575680243,0.181442575680243,0.0,1.4933426992313281
88,0.18539982017230344,0.18536549575022748,6.864874661472198e-06,1.465705520397908,0.18502644952890035,0.18502644952890035,0.0,1.564376460539328
89,0.18933745262187882,0.18933455102347038,5.803225134071466e-07,1.4875324851757772,0.18792421229787776,0.18792421229787776,0.0,1.5070855520867013
90,0.1904336799036812,0.19041985786847165,2.7643950857423448e-06,1.4775665627943504,0.19149957315341845,0.19149957315341845,0.0,1.5210578538276054
91,0.19220401306410093,0.19220399161851084,4.285342387250952e-09,1.4702630590748142,0.1899580077545063,0.1899580077545063,0.0,1.5095888956173047
92,0.1913143879658467,0.19126984879777237,8.907832985592855e-06,1.497222890725007,0.18508009854200724,0.18508009854200724,0.0,1.556581287770658
93,0.19013244537888346,0.19012731736576235,1.0256001071349995e-06,1.4779097727827124,0.18810161263556094,0.18810161263556094,0.0,1.5525726595440426
94,0.18859954671682538,0.18859954671682538,0.0,1.4632273678844039,0.188565633184201,0.188565633184201,0.0,1.4822549368884113
95,0.18752464621856407,0.18749526374646136,5.87649127418125e-06,1.4451342088145178,0.1893414758347176,0.1893414758347176,0.0,1.5319419487102612
96,0.1881190510214986,0.1880965964818323,4.4909208333371455e-06,1.4633902448254663,0.190352290063291,0.190352290063291,0.0,1.4943196225810695
97,0.189838637572688,0.18982124298408226,3.478900416175256e-06,1.4595915844311584,0.18801233132143277,0.18801233132143277,0.0,1.5884042366130933
98,0.18824024196412112,0.18824024196412112,0.0,1.4926581414970193,0.18539222511085304,0.18539222511085304,0.0,1.501601270727209
99,0.18762683737519625,0.18762592467907313,1.8252821236446097e-07,1.4467426868709359,0.1858206705467121,0.1858206705467121,0.0,1.4852381074750745
100,0.18645029273387548,0.18644797187801954,4.641730590043841e-07,1.4380574943246067,0.18144862192708092,0.18144862192708092,0.0,1.4827022745802596
101,0.18424759644108848,0.1842329558488485,2.928114357731632e-06,1.4456716204011761,0.1839922505456048,0.1839922505456048,0.0,1.4737847817910683
102,0.182735695528823,0.18273369988074173,3.9914094314381883e-07,1.4310116276547715,0.17748342414160032,0.17748342414160032,0.0,1.4744514226913452
103,0.1816216230996557,0.1816121061911454,1.9033905118703842e-06,1.4448750945361886,0.17970351230453802,0.17970351230453802,0.0,1.4544909902521082
104,0.18104029074311256,0.18100608230845347,6.841709585608663e-06,1.4318723799409092,0.18179014687602585,0.18179014687602585,0.0,1.5326146209562146
105,0.18213288637029157,0.18213024091076208,5.290981986232706e-07,1.4511394814865008,0.1804866533021669,0.1804866533021669,0.0,1.4708270511111698
106,0.18234644497971278,0.18234125293187192,1.0384215243362092e-06,1.4263580441474915,0.18017636601989334,0.18017636601989334,0.0,1.4610350196425979
107,0.18208519016971458,0.18207603169454112,1.8317069908654368e-06,1.435484445578343,0.18066269884238373,0.18066269884238373,0.0,1.481768521102699
108,0.18106604196332596,0.1810633753602569,5.333363456097809e-07,1.424377572697562,0.17867442401679787,0.17867442401679787,0.0,1.4479958270047162
109,0.18179221340530627,0.18177651110533122,3.140457477923986e-06,1.4450047281948295,0.1791679710149765,0.1791679710149765,0.0,1.4713911269162152
110,0.1791992281135675,0.1791919354047324,1.45854868900937e-06,1.4145557670979887,0.17363281829937086,0.17363281829937086,0.0,1.4847931797439988
111,0.17967028835335294,0.17965877579676137,2.3025110036738822e-06,1.4187570576732222,0.1792849753354047,0.1792849753354047,0.0,1.4490994988261043
112,0.1785740395252769,0.17856383746540225,2.040403479760563e-06,1.4133218816808752,0.1781849873227042,0.1781849873227042,0.0,1.4813970134064958
113,0.17888395578877345,0.1788839145085296,8.25762194958893e-09,1.4206743602817122,0.17732776500083305,0.17732776500083305,0.0,1.4392405812804763
114,0.17863592324224678,0.17858467039627,1.0250567307544722e-05,1.4347177913060059,0.17782482182657397,0.17782482182657397,0.0,1.4834504288596075
115,0.183253654656378,0.1832247154938208,5.787820555269718e-06,1.4662827398325946,0.1865877082218995,0.1865877082218995,0.0,1.511844660784747
116,0.18669925700571086,0.18669925700571086,0.0,1.442071809156521,0.185596325510257,0.185596325510257,0.0,1.484953197273048
117,0.18651742196163615,0.18651637022156972,2.103357424808515e-07,1.4350636875307239,0.1852333594012905,0.1852333594012905,0.0,1.4843806060584817
118,0.1859623651850868,0.18595171679516095,2.1296845925216738e-06,1.428392156555846,0.18394462965630196,0.18394462965630196,0.0,1.4601800828366667
119,0.18416793181284055,0.18416754961819262,7.644868329972834e-08,1.4149285707924817,0.181123981604705,0.18111741623362979,1.3130452685259484e-06,1.4227325368571926
120,0.18773698192593213,0.1874130424615499,6.478790483261282e-05,1.4479891319532652,0.19004337972885854,0.19004337972885854,0.0,1.4980160513439693
121,0.19322496068638725,0.19322496068638725,0.0,1.438456178516955,0.1942482679276853,0.1942482679276853,0.0,1.464468011984954
122,0.19464304791511716,0.19464304791511716,0.0,1.4286615888814669,0.19330246545173027,0.19330246545173027,0.0,1.4845778329952344
123,0.19407950160471168,0.19407699639732773,5.010483987830781e-07,1.4298776291512154,0.1908862703555339,0.1908862703555339,0.0,1.4768465467401453
124,0.1931421561418353,0.19313291077678268,1.8490764715180205e-06,1.4206946105570406,0.18946776156489914,0.18946776156489914,0.0,1.4821758753544576
125,0.19105635382033684,0.19101892300956957,7.486156490002129e-06,1.4354337494115572,0.19108477234840393,0.19108477234840393,0.0,1.6229696338241164
126,0.19068355707300677,0.19068355707300677,0.0,1.4786293683825313,0.18715980085166725,0.18715980085166725,0.0,1.4881115185247886
127,0.18831665028591413,0.18831665028591413,0.0,1.4225211336806014,0.18726532040415583,0.18726532040415583,0.0,1.4587701526848045
128,0.1873803492132071,0.18737944437039866,1.8095817869982204e-07,1.399944245815277,0.18565335346234813,0.18565335346234813,0.0,1.435776356104258
129,0.18535059086374334,0.18533627960730242,2.862240590557859e-06,1.4096211484960608,0.186666890173345,0.186666890173345,0.0,1.4385825814427555
130,0.18558542430400848,0.18558220222995087,6.444185871530223e-07,1.3957665506246928,0.18313426262623556,0.18313426262623556,0.0,1.4418124282682263
